artist,name,date,time,currency,min_price,max_price,venue_name,venue_city,venue_state
Clairo,CLAIRO: Charm Tour,2024-10-04,19:00:00,USD,65.5,95.5,The Rady Shell at Jacobs Park,San Diego,California
Clairo,CLAIRO: Charm Tour,2024-09-28,18:00:00,USD,70.5,96.0,White Oak Music Hall Lawn,Houston,Texas
Clairo,CLAIRO: Charm Tour,2024-10-21,20:00:00,USD,70.5,100.5,The Anthem,Washington,District of Columbia
Marshmello,Breakaway Bay Area - Halloween Weekend 2024,2024-10-25,18:00:00,USD,,,Bill Graham Civic Auditorium,San Francisco,California
Marshmello,Breakaway Carolina 2024,2024-09-27,16:00:00,USD,,,zMAX Dragway,Concord,North Carolina
Marshmello,Breakaway Nashville 2024,2024-10-11,15:00:00,USD,,,Fair Park - Nashville,Nashville,Tennessee
Creed,Creed - Summer of '99 Tour,2024-09-27,19:00:00,USD,39.5,179.5,Darien Lake Amphitheater,Darien Center,New York
Creed,Creed Fisher,2024-11-09,20:00:00,USD,25.0,35.0,Mickey's Black Box,Lititz,Pennsylvania
Creed,Creed Fisher,2024-10-03,20:00:00,USD,22.0,52.0,VBC Mars Music Hall,Huntsville,Alabama
Creed,Creed Fisher,2024-10-12,20:00:00,USD,25.0,30.0,Buckhead Theatre,Atlanta,Georgia
Creed,Creed - Summer of '99 Tour,2024-09-25,19:00:00,USD,69.5,159.5,Ameris Bank Amphitheatre,Alpharetta,Georgia
Creed,CREED FISHER,2024-11-08,19:00:00,USD,20.0,20.0,District 142,Wyandotte,Michigan
Creed,Creed - Are You Ready? Tour,2024-11-08,19:00:00,USD,39.5,225.5,Bridgestone Arena,Nashville,Tennessee
Creed,Creed - Are You Ready? Tour,2024-11-02,19:00:00,USD,40.5,221.0,Paycom Center,Oklahoma City,Oklahoma
Creed,Creed - Are You Ready? Tour,2024-11-09,19:00:00,USD,35.5,221.0,Mississippi Coast Coliseum,Biloxi,Mississippi
Creed,Creed - Are You Ready? Tour,2024-11-29,19:00:00,USD,59.5,260.0,Madison Square Garden,New York,New York
Creed,Creed - Are You Ready? Tour,2024-11-15,19:00:00,USD,39.5,194.5,Moody Center ATX,Austin,Texas
Tate McRae,AUDACY'S 11th Annual WE CAN SURVIVE,2024-09-28,19:00:00,USD,57.0,257.0,Prudential Center,Newark,New Jersey
Tucker Wetmore,Tucker Wetmore,2024-11-15,20:45:00,USD,8.0,26.0,8 Seconds Saloon,Indianapolis,Indiana
Tucker Wetmore,"Tucker Wetmore, Ashland Craft",2024-10-25,21:00:00,USD,50.0,100.0,Rick's Cafe,Starkville ,Mississippi
Tucker Wetmore,Tucker Wetmore: Waves On A Sunset Tour,2024-10-24,20:00:00,USD,20.0,95.0,VBC Mars Music Hall,Huntsville,Alabama
Tucker Wetmore,Tucker Wetmore: Waves on a Sunset Tour w/ Hannah McFarland,2024-11-01,21:00:00,USD,20.0,180.0,Texas Club,Baton Rouge,Louisiana
Tucker Wetmore,Tucker Wetmore – Waves on a Sunset Tour,2024-10-31,20:00:00,USD,40.0,101.47,The Hall,Little Rock,Arkansas
Tucker Wetmore,TUCKER WETMORE 2024 Wave on a Sunset Tour,2024-10-11,19:00:00,USD,25.0,75.0,District 142,Wyandotte,Michigan
Tucker Wetmore,Tucker Wetmore - Waves on a Sunset Tour with Eli Winders,2024-11-16,20:00:00,USD,0.0,0.0,Joe's on Weed Street,Chicago,Illinois
Tucker Wetmore,Tucker Wetmore - Waves on a Sunset Tour with Eli Winders (Night Two),2024-11-17,20:00:00,USD,25.0,100.0,Joe's on Weed Street,Chicago,Illinois
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-06-14,19:30:00,USD,29.75,159.75,Ruoff Music Center,Noblesville,Indiana
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-07-12,19:30:00,USD,29.75,159.75,Northwell at Jones Beach Theater,Wantagh,New York
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-09-05,19:30:00,USD,29.75,149.75,MIDFLORIDA Credit Union Amphitheatre at the FL State Fairgrounds,Tampa,Florida
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-06-13,19:30:00,USD,29.75,149.75,The Pavilion at Star Lake,Burgettstown,Pennsylvania
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-08-08,19:30:00,USD,49.75,159.75,Pine Knob Music Theatre,Clarkston,Michigan
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-07-10,19:30:00,USD,29.75,159.75,PNC Bank Arts Center,Holmdel,New Jersey
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-09-20,19:30:00,USD,29.75,149.75,Utah First Credit Union Amphitheatre,West Valley City,Utah
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-08-02,19:30:00,USD,29.75,149.75,Ameris Bank Amphitheatre,Alpharetta,Georgia
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-06-26,19:30:00,USD,23.75,143.75,Credit One Stadium ,Charleston,South Carolina
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-08-21,19:30:00,USD,22.25,474.75,Empower Federal Credit Union Amphitheater at Lakeview,Syracuse,New York
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-08-09,19:30:00,USD,29.75,149.75,Alpine Valley Music Theatre,East Troy,Wisconsin
Tucker Wetmore,Thomas Rhett: Better In Boots Tour 2025,2025-07-11,19:30:00,USD,29.75,149.75,Freedom Mortgage Pavilion ,Camden,New Jersey
Mitski,Mitski,2024-09-23,19:00:00,USD,49.5,189.5,Greek Theatre-U.C. Berkeley,Berkeley,California
Mitski,Mitski,2024-09-24,19:00:00,USD,49.5,189.5,Greek Theatre-U.C. Berkeley,Berkeley,California
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-12,19:45:00,USD,54.5,154.5,Target Center,Minneapolis,Minnesota
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-09-29,19:45:00,USD,59.5,159.5,Little Caesars Arena,Detroit,Michigan
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-09,19:45:00,USD,33.5,152.5,Bridgestone Arena,Nashville,Tennessee
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-05,20:00:00,USD,59.5,159.5,Nationwide Arena,Columbus,Ohio
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-04,20:00:00,USD,59.5,159.5,Nationwide Arena,Columbus,Ohio
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-01,19:45:00,USD,34.5,154.5,United Center,Chicago,Illinois
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-10,19:45:00,USD,55.5,155.5,Enterprise Center,Saint Louis,Missouri
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-06,20:00:00,USD,39.5,159.5,Nationwide Arena,Columbus,Ohio
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-02,19:45:00,USD,34.5,154.5,United Center,Chicago,Illinois
Twenty One Pilots,Twenty One Pilots - The Clancy World Tour,2024-10-08,19:45:00,USD,59.5,159.5,Gainbridge Fieldhouse,Indianapolis,Indiana
Radiohead,WEIRD PHISHES - Radiohead + Phish = Something Entirely New,2024-09-28,20:00:00,USD,15.0,15.0,Funk 'n Waffles,Syracuse,New York
Radiohead,Union Stage Presents -  No Surprises: The DMV's Tribute to Radiohead w/ Siamese Dreamers (Smashing Pumpkins Tribute),2024-11-22,20:00:00,USD,15.0,30.0,Pearl Street Warehouse,Washington,District of Columbia
Radiohead,In Rainbows Live: Bushwick's Dead Plays Radiohead's Iconic Album,2024-10-03,20:00:00,USD,16.0,16.0,Brooklyn Bowl,Brooklyn,New York
